3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,PJM RTO,-2529.254,-2233.392
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,SAYR,-559.000,-560.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,TVA,1036.724,368.000
3/30/2024 11:30:01 AM,3/30/2024 7:30:01 AM,WEC,181.690,-250.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,ALTE,-640.471,-742.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,ALTW,366.627,0.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,AMIL,839.712,602.677
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,CIN,-621.921,-735.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,CPLE,617.690,-207.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,CPLW,-2.700,0.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,CWLP,20.400,0.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,DUKE,741.299,685.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,HTP,-307.500,-300.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,IPL,-31.426,0.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,LGEE,568.914,-102.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,LINDEN,-314.314,-315.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,MEC,-39.931,-400.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,MECS,-2768.199,-175.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,NIPS,-1613.779,0.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,NYIS,-89.211,-134.797
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,PJM MISO,-4379.058,-1699.202
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,PJM RTO,-2675.081,-2265.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,SAYR,-560.000,-560.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,TVA,1049.799,368.000
3/30/2024 11:25:01 AM,3/30/2024 7:25:01 AM,WEC,109.931,-250.000
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,ALTE,-648.972,-742.000
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,ALTW,363.026,0.000
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,AMIL,901.807,583.414
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,CIN,-614.117,-735.000
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,CPLE,600.824,-207.000
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,CPLW,-3.500,0.000
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,CWLP,19.900,0.000
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,DUKE,729.700,685.000
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,HTP,-307.500,-300.000
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,IPL,-9.029,0.000
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,LGEE,540.638,-102.000
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,LINDEN,-313.860,-315.000
